shipmentID,orig_5zip,dest_5zip,weight
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
TEMP999,78045,48092,9750
